Day,Date,Value,Name,Measure
118,2020-03-31,13557300,Inovio Pharmaceuticals,Volume
118,2020-03-31,30.6000003814697,Moderna,Open
118,2020-03-31,13.25,Novavax,Low
118,2020-03-31,45.1100006103516,Astrazeneca,High
118,2020-03-31,58.4000015258789,BioNTech,Close
118,2020-03-31,29.9500007629395,Moderna,Adj_Close
119,2020-04-01,29.6700000762939,Moderna,Adj_Close
119,2020-04-01,130.229995727539,Johnson & Johnson,High
119,2020-04-01,259100,BioNTech,Volume
119,2020-04-01,52.9199981689453,BioNTech,Adj_Close
119,2020-04-01,42.2704963684082,Astrazeneca,Adj_Close
119,2020-04-01,29.6700000762939,Moderna,Close
119,2020-04-01,43.7799987792969,Astrazeneca,Close
119,2020-04-01,15973400,Inovio Pharmaceuticals,Volume
119,2020-04-01,52.9199981689453,BioNTech,Close
119,2020-04-01,7.69999980926514,Inovio Pharmaceuticals,Close
119,2020-04-01,30.9400005340576,Moderna,High
119,2020-04-01,52.4799995422363,BioNTech,Low
119,2020-04-01,14.0299997329712,Novavax,Close
119,2020-04-01,128.809997558594,Johnson & Johnson,Close
119,2020-04-01,43.75,Astrazeneca,Open
119,2020-04-01,7004600,Moderna,Volume
119,2020-04-01,29.4400005340576,Moderna,Low
119,2020-04-01,6097700,Astrazeneca,Volume
119,2020-04-01,125.5,Johnson & Johnson,Low
119,2020-04-01,43.439998626709,Astrazeneca,Low
119,2020-04-01,127.699996948242,Johnson & Johnson,Open
119,2020-04-01,30.0499992370605,Moderna,Open
119,2020-04-01,14.0299997329712,Novavax,Adj_Close
119,2020-04-01,7.32000017166138,Inovio Pharmaceuticals,Open
119,2020-04-01,58.1949996948242,BioNTech,High
119,2020-04-01,8.09000015258789,Inovio Pharmaceuticals,High
119,2020-04-01,14.1800003051758,Novavax,Open
119,2020-04-01,7.69999980926514,Inovio Pharmaceuticals,Adj_Close
119,2020-04-01,5953000,Novavax,Volume
119,2020-04-01,12606100,Johnson & Johnson,Volume
119,2020-04-01,44.5400009155273,Astrazeneca,High
119,2020-04-01,14.8800001144409,Novavax,High
119,2020-04-01,123.904510498047,Johnson & Johnson,Adj_Close
119,2020-04-01,7.09000015258789,Inovio Pharmaceuticals,Low
119,2020-04-01,56.3499984741211,BioNTech,Open
119,2020-04-01,13.7299995422363,Novavax,Low
120,2020-04-02,127.220001220703,Johnson & Johnson,Low
120,2020-04-02,56.9099998474121,BioNTech,Adj_Close
120,2020-04-02,13.8599996566772,Novavax,Close
120,2020-04-02,53,BioNTech,Low
120,2020-04-02,134,Johnson & Johnson,High
120,2020-04-02,43.4300003051758,Astrazeneca,Open
120,2020-04-02,13.9899997711182,Novavax,High
120,2020-04-02,15934400,Moderna,Volume
120,2020-04-02,133.149993896484,Johnson & Johnson,Close
120,2020-04-02,7.51999998092651,Inovio Pharmaceuticals,Close
120,2020-04-02,13.6499996185303,Novavax,Open
120,2020-04-02,5918800,Astrazeneca,Volume
120,2020-04-02,56.9099998474121,BioNTech,Close
120,2020-04-02,42.7999992370606,Astrazeneca,Low
120,2020-04-02,43.810001373291,Astrazeneca,High
120,2020-04-02,33.2000007629395,Moderna,Close
120,2020-04-02,30.6000003814697,Moderna,Open
120,2020-04-02,55.5,BioNTech,Open
120,2020-04-02,129.119995117188,Johnson & Johnson,Open
120,2020-04-02,7.65000009536743,Inovio Pharmaceuticals,High
120,2020-04-02,33.3899993896484,Moderna,High
120,2020-04-02,7.51999998092651,Inovio Pharmaceuticals,Adj_Close
120,2020-04-02,3110300,Novavax,Volume
120,2020-04-02,29.8400001525879,Moderna,Low
120,2020-04-02,13.8599996566772,Novavax,Adj_Close
120,2020-04-02,43.7599983215332,Astrazeneca,Close
120,2020-04-02,128.079208374023,Johnson & Johnson,Adj_Close
120,2020-04-02,10865400,Inovio Pharmaceuticals,Volume
120,2020-04-02,245700,BioNTech,Volume
120,2020-04-02,7.09999990463257,Inovio Pharmaceuticals,Low
120,2020-04-02,11594500,Johnson & Johnson,Volume
120,2020-04-02,33.2000007629395,Moderna,Adj_Close
120,2020-04-02,13.210000038147,Novavax,Low
120,2020-04-02,7.63000011444092,Inovio Pharmaceuticals,Open
120,2020-04-02,56.9300003051758,BioNTech,High
120,2020-04-02,42.2511901855469,Astrazeneca,Adj_Close
121,2020-04-03,10071200,Johnson & Johnson,Volume
121,2020-04-03,34.8400001525879,Moderna,Adj_Close
121,2020-04-03,134.169998168945,Johnson & Johnson,Close
121,2020-04-03,43.5400009155273,Astrazeneca,Low
121,2020-04-03,52.75,BioNTech,Close
121,2020-04-03,34.8400001525879,Moderna,Close
121,2020-04-03,227300,BioNTech,Volume
121,2020-04-03,9144800,Novavax,Volume
121,2020-04-03,32.810001373291,Moderna,Open
121,2020-04-03,42.4442939758301,Astrazeneca,Adj_Close
121,2020-04-03,44.1500015258789,Astrazeneca,High
121,2020-04-03,35.6599998474121,Moderna,High
121,2020-04-03,7.94000005722046,Inovio Pharmaceuticals,High
121,2020-04-03,131.580001831055,Johnson & Johnson,Low
121,2020-04-03,129.060394287109,Johnson & Johnson,Adj_Close
121,2020-04-03,52.0099983215332,BioNTech,Low
121,2020-04-03,7.23999977111816,Inovio Pharmaceuticals,Low
121,2020-04-03,7.73999977111816,Inovio Pharmaceuticals,Adj_Close
121,2020-04-03,15.6099996566772,Novavax,Close
121,2020-04-03,57.9799995422363,BioNTech,Open
121,2020-04-03,32.7200012207031,Moderna,Low
121,2020-04-03,13.7399997711182,Novavax,Open
121,2020-04-03,3372700,Astrazeneca,Volume
121,2020-04-03,43.7700004577637,Astrazeneca,Open
121,2020-04-03,11052900,Inovio Pharmaceuticals,Volume
121,2020-04-03,134.789993286133,Johnson & Johnson,High
121,2020-04-03,15.6099996566772,Novavax,Adj_Close
121,2020-04-03,7.30999994277954,Inovio Pharmaceuticals,Open
121,2020-04-03,132.380004882813,Johnson & Johnson,Open
121,2020-04-03,16896200,Moderna,Volume
121,2020-04-03,7.73999977111816,Inovio Pharmaceuticals,Close
121,2020-04-03,15.6899995803833,Novavax,High
121,2020-04-03,52.75,BioNTech,Adj_Close
121,2020-04-03,13.6000003814697,Novavax,Low
121,2020-04-03,57.9799995422363,BioNTech,High
121,2020-04-03,43.9599990844727,Astrazeneca,Close
122,2020-04-06,34.6399993896484,Moderna,Close
122,2020-04-06,15.6000003814697,Novavax,Open
122,2020-04-06,8.68000030517578,Inovio Pharmaceuticals,High
122,2020-04-06,8.4399995803833,Inovio Pharmaceuticals,Close
122,2020-04-06,55.5999984741211,BioNTech,High
122,2020-04-06,137.009994506836,Johnson & Johnson,Open
122,2020-04-06,15.0600004196167,Novavax,Low
122,2020-04-06,52.7299995422363,BioNTech,Close
122,2020-04-06,34.6399993896484,Moderna,Adj_Close
122,2020-04-06,35.185001373291,Moderna,High
122,2020-04-06,5735200,Astrazeneca,Volume
122,2020-04-06,7.82000017166138,Inovio Pharmaceuticals,Low
122,2020-04-06,33.3300018310547,Moderna,Low
122,2020-04-06,5415800,Novavax,Volume
122,2020-04-06,42.7822303771973,Astrazeneca,Adj_Close
122,2020-04-06,14994400,Johnson & Johnson,Volume
122,2020-04-06,8.4399995803833,Inovio Pharmaceuticals,Adj_Close
122,2020-04-06,44.6699981689453,Astrazeneca,High
122,2020-04-06,52.7299995422363,BioNTech,Adj_Close
122,2020-04-06,16.1000003814697,Novavax,Adj_Close
122,2020-04-06,134.4375,Johnson & Johnson,Adj_Close
122,2020-04-06,31317700,Inovio Pharmaceuticals,Volume
122,2020-04-06,55.5,BioNTech,Open
122,2020-04-06,331000,BioNTech,Volume
122,2020-04-06,52.4000015258789,BioNTech,Low
122,2020-04-06,44.0200004577637,Astrazeneca,Open
122,2020-04-06,16.1000003814697,Novavax,Close
122,2020-04-06,44.310001373291,Astrazeneca,Close
122,2020-04-06,16.5900001525879,Novavax,High
122,2020-04-06,139.759994506836,Johnson & Johnson,Close
122,2020-04-06,140.970001220703,Johnson & Johnson,High
122,2020-04-06,43.9700012207031,Astrazeneca,Low
122,2020-04-06,135.539993286133,Johnson & Johnson,Low
122,2020-04-06,10841600,Moderna,Volume
122,2020-04-06,34.9099998474121,Moderna,Open
122,2020-04-06,8.47999954223633,Inovio Pharmaceuticals,Open
123,2020-04-07,50,BioNTech,Open
123,2020-04-07,32.0200004577637,Moderna,Close
123,2020-04-07,9.19999980926514,Inovio Pharmaceuticals,High
123,2020-04-07,8.75,Inovio Pharmaceuticals,Open
123,2020-04-07,41.6139488220215,Astrazeneca,Adj_Close
123,2020-04-07,139.860000610352,Johnson & Johnson,Open
123,2020-04-07,42.9199981689453,Astrazeneca,Low
123,2020-04-07,4704500,Novavax,Volume
123,2020-04-07,45.5999984741211,BioNTech,Adj_Close
123,2020-04-07,5600600,Astrazeneca,Volume
123,2020-04-07,8.27000045776367,Inovio Pharmaceuticals,Close
123,2020-04-07,137.479995727539,Johnson & Johnson,Close
123,2020-04-07,43.8400001525879,Astrazeneca,High
123,2020-04-07,15.789999961853,Novavax,Open
123,2020-04-07,14.8999996185303,Novavax,Close
123,2020-04-07,14.3800001144409,Novavax,Low
123,2020-04-07,50.2000007629395,BioNTech,High
123,2020-04-07,132.244323730469,Johnson & Johnson,Adj_Close
123,2020-04-07,7.92999982833862,Inovio Pharmaceuticals,Low
123,2020-04-07,32.0200004577637,Moderna,Adj_Close
123,2020-04-07,44,BioNTech,Low
123,2020-04-07,142.029998779297,Johnson & Johnson,High
123,2020-04-07,10104300,Moderna,Volume
123,2020-04-07,11567100,Johnson & Johnson,Volume
123,2020-04-07,137.259994506836,Johnson & Johnson,Low
123,2020-04-07,14.8999996185303,Novavax,Adj_Close
123,2020-04-07,43.0999984741211,Astrazeneca,Close
123,2020-04-07,1461700,BioNTech,Volume
123,2020-04-07,30.9799995422363,Moderna,Low
123,2020-04-07,45.5999984741211,BioNTech,Close
123,2020-04-07,25542100,Inovio Pharmaceuticals,Volume
123,2020-04-07,33.810001373291,Moderna,Open
123,2020-04-07,43.4799995422363,Astrazeneca,Open
123,2020-04-07,34.0299987792969,Moderna,High
123,2020-04-07,16,Novavax,High
123,2020-04-07,8.27000045776367,Inovio Pharmaceuticals,Adj_Close
124,2020-04-08,17.1499996185303,Novavax,Open
124,2020-04-08,32.4199981689453,Moderna,Adj_Close
124,2020-04-08,8.13000011444092,Inovio Pharmaceuticals,Low
124,2020-04-08,43.4099998474121,Astrazeneca,Open
124,2020-04-08,17.1800003051758,Novavax,Adj_Close
124,2020-04-08,44.9500007629395,BioNTech,Adj_Close
124,2020-04-08,819800,BioNTech,Volume
124,2020-04-08,44.1100006103516,Astrazeneca,High
124,2020-04-08,137.804214477539,Johnson & Johnson,Adj_Close
124,2020-04-08,42.3380851745606,Astrazeneca,Adj_Close
124,2020-04-08,8.52999973297119,Inovio Pharmaceuticals,High
124,2020-04-08,13996900,Inovio Pharmaceuticals,Volume
124,2020-04-08,32.939998626709,Moderna,High
124,2020-04-08,143.259994506836,Johnson & Johnson,Close
124,2020-04-08,32.3600006103516,Moderna,Open
124,2020-04-08,48.0999984741211,BioNTech,Open
124,2020-04-08,43.8499984741211,Astrazeneca,Close
124,2020-04-08,13825700,Novavax,Volume
124,2020-04-08,10758200,Johnson & Johnson,Volume
124,2020-04-08,31.75,Moderna,Low
124,2020-04-08,144.130004882813,Johnson & Johnson,High
124,2020-04-08,8.28999996185303,Inovio Pharmaceuticals,Open
124,2020-04-08,32.4199981689453,Moderna,Close
124,2020-04-08,48.0999984741211,BioNTech,High
124,2020-04-08,8.31999969482422,Inovio Pharmaceuticals,Adj_Close
124,2020-04-08,17.1800003051758,Novavax,Close
124,2020-04-08,44.9500007629395,BioNTech,Close
124,2020-04-08,16.2999992370605,Novavax,Low
124,2020-04-08,4119800,Moderna,Volume
124,2020-04-08,18.25,Novavax,High
124,2020-04-08,42.8400001525879,Astrazeneca,Low
124,2020-04-08,8.31999969482422,Inovio Pharmaceuticals,Close
124,2020-04-08,137.75,Johnson & Johnson,Open
124,2020-04-08,137.300003051758,Johnson & Johnson,Low
124,2020-04-08,3860200,Astrazeneca,Volume
124,2020-04-08,44.5099983215332,BioNTech,Low
125,2020-04-09,1483000,BioNTech,Volume
125,2020-04-09,43.1201629638672,Astrazeneca,Adj_Close
125,2020-04-09,8.11999988555908,Inovio Pharmaceuticals,Close
125,2020-04-09,8.01000022888184,Inovio Pharmaceuticals,Low
125,2020-04-09,44.6599998474121,Astrazeneca,Close
125,2020-04-09,135.851516723633,Johnson & Johnson,Adj_Close
125,2020-04-09,17.8500003814697,Novavax,High
125,2020-04-09,11125400,Johnson & Johnson,Volume
125,2020-04-09,5628200,Astrazeneca,Volume
125,2020-04-09,31.3199996948242,Moderna,Low
125,2020-04-09,45,BioNTech,Low
125,2020-04-09,43.9099998474121,Astrazeneca,Open
125,2020-04-09,145.419998168945,Johnson & Johnson,High
125,2020-04-09,11598700,Inovio Pharmaceuticals,Volume
125,2020-04-09,8.5,Inovio Pharmaceuticals,High
125,2020-04-09,8.11999988555908,Inovio Pharmaceuticals,Adj_Close
125,2020-04-09,8.39999961853027,Inovio Pharmaceuticals,Open
125,2020-04-09,140.279998779297,Johnson & Johnson,Low
125,2020-04-09,45.4099998474121,BioNTech,Close
125,2020-04-09,31.8600006103516,Moderna,Close
125,2020-04-09,17.0499992370605,Novavax,Close
125,2020-04-09,4760200,Novavax,Volume
125,2020-04-09,16.8099994659424,Novavax,Low
125,2020-04-09,52.0099983215332,BioNTech,Open
125,2020-04-09,144.009994506836,Johnson & Johnson,Open
125,2020-04-09,53,BioNTech,High
125,2020-04-09,17.4500007629395,Novavax,Open
125,2020-04-09,32.9199981689453,Moderna,High
125,2020-04-09,17.0499992370605,Novavax,Adj_Close
125,2020-04-09,31.8600006103516,Moderna,Adj_Close
125,2020-04-09,44.9799995422363,Astrazeneca,High
125,2020-04-09,45.4099998474121,BioNTech,Adj_Close
125,2020-04-09,32.5499992370605,Moderna,Open
125,2020-04-09,141.229995727539,Johnson & Johnson,Close
125,2020-04-09,43.5,Astrazeneca,Low
125,2020-04-09,4861800,Moderna,Volume
126,2020-04-13,17.6399993896484,Novavax,Close
126,2020-04-13,5603900,Moderna,Volume
126,2020-04-13,32.9799995422363,Moderna,High
126,2020-04-13,45.7270660400391,Astrazeneca,Adj_Close
126,2020-04-13,46.3899993896484,BioNTech,High
126,2020-04-13,32.9000015258789,Moderna,Adj_Close
126,2020-04-13,10435700,Inovio Pharmaceuticals,Volume
126,2020-04-13,137.839996337891,Johnson & Johnson,Low
126,2020-04-13,141.490005493164,Johnson & Johnson,High
126,2020-04-13,8.07999992370606,Inovio Pharmaceuticals,Open
126,2020-04-13,6555700,Astrazeneca,Volume
126,2020-04-13,32.9000015258789,Moderna,Close
126,2020-04-13,8.14000034332275,Inovio Pharmaceuticals,High
126,2020-04-13,880700,BioNTech,Volume
126,2020-04-13,41.7099990844727,BioNTech,Close
126,2020-04-13,45.3899993896484,Astrazeneca,Low
126,2020-04-13,47.9000015258789,Astrazeneca,High
126,2020-04-13,7.76000022888184,Inovio Pharmaceuticals,Close
126,2020-04-13,17.0499992370605,Novavax,Low
126,2020-04-13,7.53000020980835,Inovio Pharmaceuticals,Low
126,2020-04-13,47.3600006103516,Astrazeneca,Close
126,2020-04-13,31.7099990844727,Moderna,Low
126,2020-04-13,140,Johnson & Johnson,Open
126,2020-04-13,4114700,Novavax,Volume
126,2020-04-13,41.7099990844727,BioNTech,Adj_Close
126,2020-04-13,134.447143554688,Johnson & Johnson,Adj_Close
126,2020-04-13,17.8500003814697,Novavax,Open
126,2020-04-13,32,Moderna,Open
126,2020-04-13,17.6399993896484,Novavax,Adj_Close
126,2020-04-13,7.76000022888184,Inovio Pharmaceuticals,Adj_Close
126,2020-04-13,46.0200004577637,BioNTech,Open
126,2020-04-13,17.8899993896484,Novavax,High
126,2020-04-13,45.4099998474121,Astrazeneca,Open
126,2020-04-13,8153200,Johnson & Johnson,Volume
126,2020-04-13,41,BioNTech,Low
126,2020-04-13,139.770004272461,Johnson & Johnson,Close
127,2020-04-14,34,Moderna,Open
127,2020-04-14,7.44000005722046,Inovio Pharmaceuticals,Adj_Close
127,2020-04-14,48.6800003051758,Astrazeneca,Close
127,2020-04-14,34.9900016784668,Moderna,High
127,2020-04-14,34.6599998474121,Moderna,Close
127,2020-04-14,43.9799995422363,BioNTech,High
127,2020-04-14,7.84000015258789,Inovio Pharmaceuticals,Open
127,2020-04-14,146.029998779297,Johnson & Johnson,Close
127,2020-04-14,147.419998168945,Johnson & Johnson,High
127,2020-04-14,34.6599998474121,Moderna,Adj_Close
127,2020-04-14,33.1500015258789,Moderna,Low
127,2020-04-14,13838000,Johnson & Johnson,Volume
127,2020-04-14,18,Novavax,Close
127,2020-04-14,7.44000005722046,Inovio Pharmaceuticals,Close
127,2020-04-14,8126900,Moderna,Volume
127,2020-04-14,144.050003051758,Johnson & Johnson,Low
127,2020-04-14,863900,BioNTech,Volume
127,2020-04-14,47.5299987792969,Astrazeneca,Low
127,2020-04-14,47.0015563964844,Astrazeneca,Adj_Close
127,2020-04-14,48.939998626709,Astrazeneca,High
127,2020-04-14,17.8500003814697,Novavax,Open
127,2020-04-14,43.8199996948242,BioNTech,Open
127,2020-04-14,18,Novavax,Adj_Close
127,2020-04-14,47.6399993896484,Astrazeneca,Open
127,2020-04-14,7.36999988555908,Inovio Pharmaceuticals,Low
127,2020-04-14,41.6300010681152,BioNTech,Adj_Close
127,2020-04-14,3936500,Novavax,Volume
127,2020-04-14,41.4000015258789,BioNTech,Low
127,2020-04-14,18.1200008392334,Novavax,High
127,2020-04-14,17.2099990844727,Novavax,Low
127,2020-04-14,140.468719482422,Johnson & Johnson,Adj_Close
127,2020-04-14,5109000,Astrazeneca,Volume
127,2020-04-14,7.8600001335144,Inovio Pharmaceuticals,High
127,2020-04-14,145.419998168945,Johnson & Johnson,Open
127,2020-04-14,41.6300010681152,BioNTech,Close
127,2020-04-14,10986900,Inovio Pharmaceuticals,Volume
128,2020-04-15,46.3739624023438,Astrazeneca,Adj_Close
128,2020-04-15,47.6699981689453,Astrazeneca,Open
128,2020-04-15,41.2400016784668,BioNTech,High
128,2020-04-15,145.550003051758,Johnson & Johnson,Open
128,2020-04-15,37.25,Moderna,Close
128,2020-04-15,17.5499992370605,Novavax,Open
128,2020-04-15,17.5300006866455,Novavax,Close
128,2020-04-15,38.5800018310547,BioNTech,Close
128,2020-04-15,147.660003662109,Johnson & Johnson,Close
128,2020-04-15,7.1399998664856,Inovio Pharmaceuticals,Close
128,2020-04-15,980600,BioNTech,Volume
128,2020-04-15,48.3199996948242,Astrazeneca,High
128,2020-04-15,38.4500007629394,Moderna,High
128,2020-04-15,47.5400009155274,Astrazeneca,Low
128,2020-04-15,3455100,Novavax,Volume
128,2020-04-15,40.9000015258789,BioNTech,Open
128,2020-04-15,11467300,Inovio Pharmaceuticals,Volume
128,2020-04-15,38.1300010681152,BioNTech,Low
128,2020-04-15,17.5300006866455,Novavax,Adj_Close
128,2020-04-15,33.7200012207031,Moderna,Low
128,2020-04-15,7.21999979019165,Inovio Pharmaceuticals,Open
128,2020-04-15,2901800,Astrazeneca,Volume
128,2020-04-15,17.1100006103516,Novavax,Low
128,2020-04-15,7.1399998664856,Inovio Pharmaceuticals,Adj_Close
128,2020-04-15,37.25,Moderna,Adj_Close
128,2020-04-15,34.6399993896484,Moderna,Open
128,2020-04-15,11962300,Johnson & Johnson,Volume
128,2020-04-15,17.9400005340576,Novavax,High
128,2020-04-15,147.910003662109,Johnson & Johnson,High
128,2020-04-15,142.036666870117,Johnson & Johnson,Adj_Close
128,2020-04-15,38.5800018310547,BioNTech,Adj_Close
128,2020-04-15,143.539993286133,Johnson & Johnson,Low
128,2020-04-15,15683000,Moderna,Volume
128,2020-04-15,48.0299987792969,Astrazeneca,Close
128,2020-04-15,6.88000011444092,Inovio Pharmaceuticals,Low
128,2020-04-15,7.32999992370606,Inovio Pharmaceuticals,High
129,2020-04-16,38.7599983215332,BioNTech,Open
129,2020-04-16,148.309997558594,Johnson & Johnson,Open
129,2020-04-16,7.8899998664856,Inovio Pharmaceuticals,Adj_Close
129,2020-04-16,36.6199989318848,Moderna,Low
129,2020-04-16,49.189998626709,Astrazeneca,High
129,2020-04-16,48.5499992370606,Astrazeneca,Open
129,2020-04-16,49.1300010681152,Astrazeneca,Close
129,2020-04-16,18.1000003814697,Novavax,Adj_Close
129,2020-04-16,3218600,Astrazeneca,Volume
129,2020-04-16,4188800,Novavax,Volume
129,2020-04-16,41.5499992370606,Moderna,High
129,2020-04-16,40.5999984741211,Moderna,Adj_Close
129,2020-04-16,18.1000003814697,Novavax,Close
129,2020-04-16,38.0740013122559,Moderna,Open
129,2020-04-16,7.6100001335144,Inovio Pharmaceuticals,Open
129,2020-04-16,12181700,Johnson & Johnson,Volume
129,2020-04-16,38.7900009155273,BioNTech,Close
129,2020-04-16,146.440002441406,Johnson & Johnson,Low
129,2020-04-16,37,BioNTech,Low
129,2020-04-16,149.669998168945,Johnson & Johnson,Close
129,2020-04-16,143.970108032227,Johnson & Johnson,Adj_Close
129,2020-04-16,7.3600001335144,Inovio Pharmaceuticals,Low
129,2020-04-16,17.5699996948242,Novavax,Low
129,2020-04-16,150.679992675781,Johnson & Johnson,High
129,2020-04-16,39.2599983215332,BioNTech,High
129,2020-04-16,849400,BioNTech,Volume
129,2020-04-16,16823800,Inovio Pharmaceuticals,Volume
129,2020-04-16,17.6000003814697,Novavax,Open
129,2020-04-16,20670700,Moderna,Volume
129,2020-04-16,18.4899997711182,Novavax,High
129,2020-04-16,38.7900009155273,BioNTech,Adj_Close
129,2020-04-16,40.5999984741211,Moderna,Close
129,2020-04-16,47.4360389709473,Astrazeneca,Adj_Close
129,2020-04-16,48.4099998474121,Astrazeneca,Low
129,2020-04-16,7.8899998664856,Inovio Pharmaceuticals,High
129,2020-04-16,7.8899998664856,Inovio Pharmaceuticals,Close
130,2020-04-17,8.39000034332275,Inovio Pharmaceuticals,High
130,2020-04-17,152.300003051758,Johnson & Johnson,High
130,2020-04-17,7.53999996185303,Inovio Pharmaceuticals,Low
130,2020-04-17,40.810001373291,BioNTech,Adj_Close
130,2020-04-17,151.990005493164,Johnson & Johnson,Open
130,2020-04-17,19.0799999237061,Novavax,Adj_Close
130,2020-04-17,40.810001373291,BioNTech,Close
130,2020-04-17,48.9900016784668,Moderna,Open
130,2020-04-17,10920000,Johnson & Johnson,Volume
130,2020-04-17,32286000,Moderna,Volume
130,2020-04-17,19.0799999237061,Novavax,Close
130,2020-04-17,19.7999992370605,Novavax,High
130,2020-04-17,8.26000022888184,Inovio Pharmaceuticals,Adj_Close
130,2020-04-17,49,Moderna,High
130,2020-04-17,50.0299987792969,Astrazeneca,Close
130,2020-04-17,21123100,Inovio Pharmaceuticals,Volume
130,2020-04-17,8,Inovio Pharmaceuticals,Open
130,2020-04-17,41.7070007324219,BioNTech,High
130,2020-04-17,8.26000022888184,Inovio Pharmaceuticals,Close
130,2020-04-17,152.020004272461,Johnson & Johnson,Close
130,2020-04-17,146.230606079102,Johnson & Johnson,Adj_Close
130,2020-04-17,43.3800010681152,Moderna,Low
130,2020-04-17,50.310001373291,Astrazeneca,High
130,2020-04-17,3349400,Astrazeneca,Volume
130,2020-04-17,7478600,Novavax,Volume
130,2020-04-17,49.5499992370606,Astrazeneca,Low
130,2020-04-17,48.305004119873,Astrazeneca,Adj_Close
130,2020-04-17,46.8499984741211,Moderna,Adj_Close
130,2020-04-17,40.2999992370606,BioNTech,Open
130,2020-04-17,18.1000003814697,Novavax,Open
130,2020-04-17,149.600006103516,Johnson & Johnson,Low
130,2020-04-17,1008300,BioNTech,Volume
130,2020-04-17,46.8499984741211,Moderna,Close
130,2020-04-17,38.875,BioNTech,Low
130,2020-04-17,17.7299995422363,Novavax,Low
130,2020-04-17,50.2000007629395,Astrazeneca,Open
131,2020-04-20,50.9199981689453,Astrazeneca,High
131,2020-04-20,151.669998168945,Johnson & Johnson,Close
131,2020-04-20,9.85999965667725,Inovio Pharmaceuticals,High
131,2020-04-20,51.689998626709,Moderna,Close
131,2020-04-20,49.7900009155273,Astrazeneca,Low
131,2020-04-20,12226200,Johnson & Johnson,Volume
131,2020-04-20,48.700870513916,Astrazeneca,Adj_Close
131,2020-04-20,49.8199996948242,Astrazeneca,Open
131,2020-04-20,43.3699989318848,BioNTech,Adj_Close
131,2020-04-20,9.05000019073486,Inovio Pharmaceuticals,Adj_Close
131,2020-04-20,26.3400001525879,Novavax,High
131,2020-04-20,19.1000003814697,Novavax,Open
131,2020-04-20,45.9000015258789,BioNTech,High
131,2020-04-20,41.4900016784668,BioNTech,Open
131,2020-04-20,34102500,Moderna,Volume
131,2020-04-20,9.05000019073486,Inovio Pharmaceuticals,Close
131,2020-04-20,40869000,Inovio Pharmaceuticals,Volume
131,2020-04-20,1278800,BioNTech,Volume
131,2020-04-20,8.14000034332275,Inovio Pharmaceuticals,Open
131,2020-04-20,45,Moderna,Open
131,2020-04-20,150.089996337891,Johnson & Johnson,Low
131,2020-04-20,150.929992675781,Johnson & Johnson,Open
131,2020-04-20,44.5099983215332,Moderna,Low
131,2020-04-20,145.893936157227,Johnson & Johnson,Adj_Close
131,2020-04-20,51.689998626709,Moderna,Adj_Close
131,2020-04-20,27006300,Novavax,Volume
131,2020-04-20,23.7999992370605,Novavax,Close
131,2020-04-20,153,Johnson & Johnson,High
131,2020-04-20,43.3699989318848,BioNTech,Close
131,2020-04-20,18.9500007629395,Novavax,Low
131,2020-04-20,50.439998626709,Astrazeneca,Close
131,2020-04-20,54.9500007629395,Moderna,High
131,2020-04-20,3416400,Astrazeneca,Volume
131,2020-04-20,8.10000038146973,Inovio Pharmaceuticals,Low
131,2020-04-20,23.7999992370605,Novavax,Adj_Close
131,2020-04-20,41,BioNTech,Low
132,2020-04-21,1507200,BioNTech,Volume
132,2020-04-21,151.639999389648,Johnson & Johnson,High
132,2020-04-21,39642000,Moderna,Volume
132,2020-04-21,49.939998626709,Astrazeneca,Low
132,2020-04-21,49.2599983215332,Moderna,Adj_Close
132,2020-04-21,45.2700004577637,BioNTech,Open
132,2020-04-21,9.52000045776367,Inovio Pharmaceuticals,Open
132,2020-04-21,24.0400009155273,Novavax,Open
132,2020-04-21,45541900,Inovio Pharmaceuticals,Volume
132,2020-04-21,21.5300006866455,Novavax,Close
132,2020-04-21,50.0699996948242,Astrazeneca,Close
132,2020-04-21,3545400,Astrazeneca,Volume
132,2020-04-21,45.9000015258789,BioNTech,High
132,2020-04-21,50.5699996948242,Astrazeneca,High
132,2020-04-21,148.570007324219,Johnson & Johnson,Low
132,2020-04-21,150.119995117188,Johnson & Johnson,Open
132,2020-04-21,42.2599983215332,BioNTech,Close
132,2020-04-21,19.1800003051758,Novavax,Low
132,2020-04-21,26.1000003814697,Novavax,High
132,2020-04-21,9.89999961853027,Inovio Pharmaceuticals,Adj_Close
132,2020-04-21,9951100,Johnson & Johnson,Volume
132,2020-04-21,56.3800010681152,Moderna,High
132,2020-04-21,49.2599983215332,Moderna,Close
132,2020-04-21,39.7999992370605,BioNTech,Low
132,2020-04-21,43.1100006103516,Moderna,Low
132,2020-04-21,53,Moderna,Open
132,2020-04-21,15517500,Novavax,Volume
132,2020-04-21,149.679992675781,Johnson & Johnson,Close
132,2020-04-21,143.979736328125,Johnson & Johnson,Adj_Close
132,2020-04-21,50.0900001525879,Astrazeneca,Open
132,2020-04-21,42.2599983215332,BioNTech,Adj_Close
132,2020-04-21,21.5300006866455,Novavax,Adj_Close
132,2020-04-21,48.3436279296875,Astrazeneca,Adj_Close
132,2020-04-21,8.60999965667725,Inovio Pharmaceuticals,Low
132,2020-04-21,9.89999961853027,Inovio Pharmaceuticals,Close
